id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
6588,1988-07-11,"Algal Bloom; Cape Canaveral, Florida","Cape Canaveral, Florida",28.4005,-80.6114,,,Plankton bloom,,,,,,,9,"NOAA was contacted directly on August 17th by Mr. Winkler regarding his report of red tide or of a chemical trash from New York city that looked like pieces of ""red plastic, sticky on one end and smooth on the other.""  The materials that were reported by Mr. Winkler varied, but he stated that they were affecting his health and the health of his neighbors.  NOAA advised that potential health and/or environmental impacts should be reported to local and state health officials and to state environmental officials.  Mr. Winkler reported that he had made a number of these reports to State and County officials but was not satisfied with their response.  After the first call, NOAA looked at the thermal images of the Gulf Stream and discussed with Mr. Winkler that Gulf Steam waters or material dumped in New York City would not be in direct contact with Bethany Bay beaches.  NOAA also contacted marine laboratories and phytoplankton experts at the University of Delaware, NOAA's National Marine Fisheries Laboratories at Mountlake, WA, Woods Hole Oceanographic Institute, and the University of North Carolina at Wilmington.  The names and contact numbers for phytoplankton experts at these institutions were provided to Mr. Winkler.   NOAA coordinated with the State of Delaware's environmental officials on each of the ""red tide"" reports that we received and with our efforts in contacting expert laboratories to determine the results of Mr. Winkler's samples.  On September 15th the Delaware's Director of Water Resources wrote a 4-page letter to Mr. Winkler listing the considerable efforts of the State of Delaware's Department of Water Resources to investigate each of Mr. Winkler's reports.  Delaware's letter noted that samples analyzed by DNREC ""reveal no Pfieseria, no significant water chemistry findings, and no presence of organisms in bloom-like conditions"" and that the ""water samples collected by you (Mr. Winkler) and DNREC that have been analyzed by the Florida Marine Research Institute and Woods Hole Oceanographic Institute have revealed no harmful species, no toxic dinoflagellate species, and no red tide cell concentrations."" On September 22ed the NOAA SSC discussed Mr. Winkler's reports with the Chief of the Bethany Beach Fire Company and a member of the Bethany Beach Town Council.  Both the Fire Chief and the member of the Town Council reported that there were no unusual health impact reports from swimmers using the city's beaches.    On September 29th the laboratories at the University of North Carolina at Wilmington reported to DNREC that they were able to detect numbers of plankton specie named ""Chattonella verruculosa"" in the samples of water that were provided to them by Mr. Winkler.   This plankton had previously been reported in waters as far north as North Carolina, but experts at the University of North Carolina reported that it was unusual for this species to be as far north as Delaware.  This plankton did produce a brevetoxin  On October 12th the State of Delaware organized a seminar to discuss the complexity of the algal booms and their potential toxicity in Mid Atlantic Ocean waters.  As a result of Delaware's efforts, scientists from Delaware, Maryland, Virginia, and North Carolina are sharing information on the algal booms reported off their coasts.  It seems clear to these scientists that much of the ""reds stuff in the water"" sightings reported during the summer of 2000 were algal booms.  The scientists reported that it is not unusual for these blooms to drift with the currents and appear or disappear from one day to the next (or even hour to hour.)  The ""disappearing"" of the bloom is likely due to wind and other weather conditions.  For example, when it is windy, the bloom, that is often concentrated near the surface, can be mixed down several feet and thus become almost invisible.  If the wind subsides and the sun conditions are right, these organisms can float or swim back to the surface and again become much more visible.  USCG district 7."
6587,1988-07-07,"Medical Waste Hindcast; Long Island, New York","Long Island, New York",40.4612,-73.9836,,,Medical waste,,,,,,,3,"The summer of 1988 was marked by a number of highly visible incidences of floatable waste stranded along the New York/New Jersey coastline.  This debris drew much media coverage and became a focus of political attention.  The primary concern of this attention was the inclusion of medical waste, including hypodermic needles, blood vials, and plastic tubing, in the debris washing on shore.  In an attempt to determine the origin of this material numerous surveys and studies were undertaken by various agencies at the local, state and Federal levels.  USCG district 1."
6586,1988-07-04,"Snug Harbor Marina; San Juan Island, Washington","San Juan Island, Washington",48.5527,-123.096,,,Gasoline,,,,,,70,3,A 30-foot pleasure boat refueled at Snug Harbor Marina and then docked at its moorage slip.  The owner noticed smoke in the engine compartment; when he opened the hatch there was an explosion and fire which eventually sunk the boat and caused a 70-gallon gasoline spill.  USCG district 13.
6585,1988-07-01,"F/V Edna G; Cape Ann, Gloucester, Massachusetts","Cape Ann, Gloucester, Massachusetts",42.5742,-70.4784,,,Diesel fuel,,,,,,,3,"NOAA/OMA was notified of the incident on July 1, 1988, by the U.S. Coast Guard Marine Safety Office, Boston.  NOAA was asked to provide tide information, an analysis of the expected trajectory of an oil spill from the EDNA G, and report on environmental resources potentially at risk.  NOAA advised that any oil released would move with the wind and feather out in about 200 yards.  No landfall for the anticipated amount of diesel fuel in the tanks was anticipated.  USCG district 1."
6584,1988-06-22,"Mystery Spill4; Pickworth Dock, Anchorage, Alaska","Pickworth Dock, Anchorage, Alaska",61.2106,-149.943,,,Diesel or kerosene,,,,,,300,3,"On June 22, 1988, oil spill was observed in the water around the Pickworth Dock at the city dock complex.  The U.S. Coast Guard was unable to locate a responsible party, and estimated that 200-300 gallons of a refined product (diesel or kerosene) was in the water.  Since a small, roughly 50-gallon pool of the product was isolated and confined, the Coast Guard sought to use this as a spill-of-opportunity to use Elastol, a product that increases the visco-elasticity of oil in order to make it easier to pick up with a skimmer or vacuum truck.  USCG district 17."
6583,1988-06-20,"Logan Airport; Boston, Massachusetts","Boston, Massachusetts",42.3632,-71.0167,,,Oil,,,,,,,3,"In June 1988, oil was observed in the navigable waters north of Logan Airport.  U.S. Coast Guard Marine Safety Office (MSO), Boston, investigators traced one source to an outfall from Logan Airport.  Marsh grasses immediately adjacent to the outfall were different from the marsh grasses in the surrounding area.  USCG district 1."
6582,1988-06-18,"Advanced Laboratories; Springfield, Massachusetts","Springfield, Massachusetts",42.1118,-72.6041,,,Trichloro-S-triazinetrione,,,,,,300000,3,"At 1000 on June 17, 1988, a two-alarm fire broke out at the Advanced Laboratories, Inc. facility in Springfield, Massachusetts, where approximately 1,000 fiberboard drums containing 300 pounds each of trichloro-S-triazinetrione were stored.  The fire was initially contained by the Springfield Fire Department, using only dry chemicals because the chemicals stored at the facility would react with water to produce considerable heat, releasing chlorine and other toxic fumes.At about midnight on the same day, a second fire broke out when the materials on site reacted with rainwater entering through damaged windows.  The fire also set off the sprinkler system which added more water, escalating the chemical reaction.  The old brick, stone, and wood timber mill facility that contained Advanced Laboratories was destroyed.  The fire and chemical reactions also produced a moving and often invisible plume of wood smoke, choking chlorine, and other toxic gases that enveloped the fire scene and the surrounding area.Late on June 18, the fire increased in intensity with chemical containers occasionally exploding or otherwise reacting with water and/or the surrounding fire to produce large quantities of additional heat, chlorine, and other combustion gases.  At approximately 1800 on June 18, the Springfield Fire Department elected to deluge the fire scene with huge quantities of water.  The plume of chlorine and other combustion and reaction gases extended downwind for several miles in a north by northeast direction.  USCG district 1."
6581,1988-06-16,Whale Sighting; New York Harbor,New York Harbor,40.6912,-74.0134,,Marine Mammal,Whale,,,,,,,3,"At 1100 on June 16, 1988, the U.S. Coast Guard Station New York was notified that a whale had been sighted in lower New York Harbor.   By 1300, Coast Guard Group New York had located the whale in the Hudson River.  USCG district 1."
6580,1988-06-07,"Mystery Spill6; Orcas Island, Washington","Orcas Island, Washington",48.7301,-122.901,,,Hydraulic fluid,,,,,,,3,"The U.S. Coast Guard Marine Safety Office (MSO), Puget Sound, received a report of a reddish colored slick, which appeared to be hydraulic fluid, in the vicinity of Obstruction Pass between Orcas and Sucia Islands.  USCG district 13."
6579,1988-06-05,"Barge MOBILE; St. Croix, U.S. Virgin Islands","St. Croix, U.S. Virgin Islands",18.0032,-65.051,,,Penexate,,,,,,,3,"NOAA/OMA was notified of the incident on June 5, 1988, by the U.S. Coast Guard Marine Safety Office, San Juan, Puerto Rico, and requested to provide information on penexate and advise on the present and future medical condition of the affected crewmen.  NOAA advised that the exposure would be through inhalation and that the symptoms indicated that the men might have pneumonia.  NOAA contacted the Agency for Toxic Substances and Disease Registry (ATSDR) for advice on the health effects of exposure to penexate.  CHEMTREC, NOAA, Coast Guard, Hess Oil, and ATSDR discussed the situation in a conference call.  The ATSDR representatives indicated that the men should be examined for hydrocarbon-induced pneumonia and put under a physician's care. The Hess Oil representative indicated that he would see that this was done.  USCG district 7."
6578,1988-05-31,"F/V CAPT. BOB; Port Canaveral, Florida","Port Canaveral, Florida",28.4083,-80.5666,,,Marine diesel,,,,,,2000,3,"On May 17, 1988, the overloaded scallop dragger, CAPT. BOB, capsized in the middle basin of Port Canaveral when her starboard outrigger failed. Approximately 2,000 gallons of marine diesel entered the water and an estimated 3,000 - 7,000 gallons remained on board.  The U.S. Coast Guard Marine Safety Office, Jacksonville, was notified of the incident by Coast Guard Station, Port Canaveral. The Coast Guard station placed booms and sorbents around the area and contained most of the spilled oil. No oil was observed outside the booms and shortly after the sinking none was seen bubbling up from the boat. The area remained boomed and was monitored by the Coast Guard station during routine patrols while negotiations and arrangements for salvage were under way.  USCG district 7."
6577,1988-05-24,"Polysar Ltd.1; Sarnia, Ontario, Canada","Sarnia, Ontario, Canada",42.9913,-82.4233,,,Acrylonitrile,,,,,,3700,3,"At approximately 1700 on May 24, 1988,   Polysar Limited, a chemical manufacturer in Sarnia, Ontario discovered a loss of approximately 12,000 kilograms (3,700 gallons) of acrylonitrile.  Any loss in their liquid process system is biologically treated prior to the effluent being released to the Detroit River.     The U.S. Coast Guard Captain of the Port (COTP) Detroit was notified of the release that evening by the Ontario Ministry of the Environment (OMOE), the Canadian On Scene Coordinator (OSC) for this incident.  USCG district 9."
6576,1988-05-22,"Texaco Caribbean; St. Croix, U.S. Virgin Islands","St. Croix, U.S. Virgin Islands",17.7362,-64.7713,,,"Diesel, gasoline",,,,,,33600,3,"On May 22, 1988, an oil spill occurred at the Texaco Caribbean terminal at St. Croix, U.S. Virgin Islands.   The spill resulted from a 1/4-inch hole in a 16-inch feeder line that runs from the offshore terminal to the inland storage tanks.  Approximately 400 barrels of diesel and 400 barrels of gasoline escaped before being detected. Although the majority of the spilled oil remained in the sand near the rupture, an undetermined amount did enter the water.  USCG district 7."
6575,1988-05-20,"F/V Defiance; Ketchikan, Alaska","Ketchikan, Alaska",55.3276,-131.628,,,Diesel,,,,,,,3,"NOAA/OMA was notified of the situation at 1130 on May 20, 1988, by the U.S. Coast Guard Marine Safety Office, Juneau, and asked for advice on the size and fate and effects of the potential oil slick.  NOAA was also asked to advise on the environmental resources-at-risk if the vessel was allowed to sink.     The NOAA Scientific Support Coordinator advised the Coast Guard that sinking the vessel could produce two scenario extremes.  The most likely scenario would be a small, continuous leak from the tank's vent pipes.  However, a catastrophic release of the entire fuel tank could occur any time during or after the sinking of the vessel.  Since the vessel was subject to the Tongass Narrows currents,  the visible extent of the slick and sheen could range from a few meters in length to a few thousand meters, respectively.      NOAA suggested that the Coast Guard check the water depth at the pier because a partial sinking could result in a tidally induced pumping action which would cause a much greater rate of outflow of diesel fuel.    Consultation with resource agencies revealed large populations of herring and chinook salmon, and thousands of seabirds, including 50 bald eagles, in the vessel's immediate vicinity.  Any of these animals could be affected by a release.  USCG district 17."
